	chapter	tokens
1979	04	him
1980	04	all
1981	04	sick
1982	04	people
1983	04	that
1984	04	were
1985	04	taken
1986	04	with
1987	04	divers
1988	04	diseases
1989	04	and
1990	04	torments
1991	04	and
1992	04	those
1993	04	which
1994	04	were
1995	04	possessed
1996	04	with
1997	04	devils
1998	04	and
1999	04	those
2000	04	which
2001	04	were
2002	04	lunatick
2003	04	and
2004	04	those
2005	04	that
2006	04	had
2007	04	the
2008	04	palsy
2009	04	and
2010	04	he
2011	04	healed
2012	04	them
2013	04	and
2014	04	there
2015	04	followed
2016	04	him
2017	04	great
2018	04	multitudes
2019	04	of
2020	04	people
2021	04	from
2022	04	galilee
2023	04	and
2024	04	from
2025	04	decapolis
2026	04	and
2027	04	from
2028	04	jerusalem
2029	04	and
2030	04	from
2031	04	judaea
2032	04	and
2033	04	from
2034	04	beyond
2035	04	jordan
2036	05	and
2037	05	seeing
2038	05	the
2039	05	multitudes
2040	05	he
2041	05	went
2042	05	up
2043	05	into
2044	05	a
2045	05	mountain
2046	05	and
2047	05	when
2048	05	he
2049	05	was
2050	05	set
2051	05	his
2052	05	disciples
2053	05	came
2054	05	unto
2055	05	him
2056	05	and
2057	05	he
2058	05	opened
2059	05	his
2060	05	mouth
2061	05	and
2062	05	taught
2063	05	them
2064	05	saying
2065	05	blessed
2066	05	are
2067	05	the
2068	05	poor
2069	05	in
2070	05	spirit
2071	05	for
2072	05	theirs
2073	05	is
2074	05	the
2075	05	kingdom
2076	05	of
2077	05	heaven
2078	05	blessed
2079	05	are
2080	05	they
2081	05	that
2082	05	mourn
2083	05	for
2084	05	they
2085	05	shall
2086	05	be
2087	05	comforted
2088	05	blessed
2089	05	are
2090	05	the
2091	05	meek
2092	05	for
2093	05	they
2094	05	shall
2095	05	inherit
2096	05	the
2097	05	earth
2098	05	blessed
2099	05	are
2100	05	they
2101	05	which
2102	05	do
2103	05	hunger
2104	05	and
2105	05	thirst
2106	05	after
2107	05	righteousness
2108	05	for
2109	05	they
2110	05	shall
2111	05	be
2112	05	filled
2113	05	blessed
2114	05	are
2115	05	the
2116	05	merciful
2117	05	for
2118	05	they
2119	05	shall
2120	05	obtain
2121	05	mercy
2122	05	blessed
2123	05	are
2124	05	the
2125	05	pure
2126	05	in
2127	05	heart
2128	05	for
2129	05	they
2130	05	shall
2131	05	see
2132	05	god
2133	05	blessed
2134	05	are
2135	05	the
2136	05	peacemakers
2137	05	for
2138	05	they
2139	05	shall
2140	05	be
2141	05	called
2142	05	the
2143	05	children
2144	05	of
2145	05	god
2146	05	blessed
2147	05	are
2148	05	they
2149	05	which
2150	05	are
2151	05	persecuted
2152	05	for
2153	05	righteousness
2154	05	sake
2155	05	for
2156	05	theirs
2157	05	is
2158	05	the
2159	05	kingdom
2160	05	of
2161	05	heaven
2162	05	blessed
2163	05	are
2164	05	ye
2165	05	when
2166	05	men
2167	05	shall
2168	05	revile
2169	05	you
2170	05	and
2171	05	persecute
2172	05	you
2173	05	and
2174	05	shall
2175	05	say
2176	05	all
2177	05	manner
2178	05	of
2179	05	evil
2180	05	against
2181	05	you
2182	05	falsely
2183	05	for
2184	05	my
2185	05	sake
2186	05	rejoice
2187	05	and
2188	05	be
2189	05	exceeding
2190	05	glad
2191	05	for
2192	05	great
2193	05	is
2194	05	your
2195	05	reward
2196	05	in
2197	05	heaven
2198	05	for
2199	05	so
2200	05	persecuted
2201	05	they
2202	05	the
2203	05	prophets
2204	05	which
2205	05	were
2206	05	before
2207	05	you
2208	05	ye
2209	05	are
2210	05	the
2211	05	salt
2212	05	of
2213	05	the
2214	05	earth
2215	05	but
2216	05	if
2217	05	the
2218	05	salt
2219	05	have
2220	05	lost
2221	05	his
2222	05	savour
2223	05	wherewith
2224	05	shall
2225	05	it
2226	05	be
2227	05	salted
2228	05	it
2229	05	is
2230	05	thenceforth
2231	05	good
2232	05	for
2233	05	nothing
2234	05	but
2235	05	to
2236	05	be
2237	05	cast
2238	05	out
2239	05	and
2240	05	to
2241	05	be
2242	05	trodden
2243	05	under
2244	05	foot
2245	05	of
2246	05	men
2247	05	ye
2248	05	are
2249	05	the
2250	05	light
2251	05	of
2252	05	the
2253	05	world
2254	05	a
2255	05	city
2256	05	that
2257	05	is
2258	05	set
2259	05	on
2260	05	an
2261	05	hill
2262	05	cannot
2263	05	be
2264	05	hid
2265	05	neither
2266	05	do
2267	05	men
2268	05	light
2269	05	a
2270	05	candle
2271	05	and
2272	05	put
2273	05	it
2274	05	under
2275	05	a
2276	05	bushel
2277	05	but
2278	05	on
2279	05	a
2280	05	candlestick
2281	05	and
2282	05	it
2283	05	giveth
2284	05	light
2285	05	unto
2286	05	all
2287	05	that
2288	05	are
2289	05	in
2290	05	the
2291	05	house
2292	05	let
2293	05	your
2294	05	light
2295	05	so
2296	05	shine
2297	05	before
2298	05	men
2299	05	that
2300	05	they
2301	05	may
2302	05	see
2303	05	your
2304	05	good
2305	05	works
2306	05	and
2307	05	glorify
2308	05	your
2309	05	father
2310	05	which
2311	05	is
2312	05	in
2313	05	heaven
2314	05	think
2315	05	not
2316	05	that
2317	05	i
2318	05	am
2319	05	come
2320	05	to
2321	05	destroy
2322	05	the
2323	05	law
2324	05	or
2325	05	the
2326	05	prophets
2327	05	i
2328	05	am
2329	05	not
2330	05	come
2331	05	to
2332	05	destroy
2333	05	but
2334	05	to
2335	05	fulfil
2336	05	for
2337	05	verily
2338	05	i
2339	05	say
2340	05	unto
2341	05	you
2342	05	till
2343	05	heaven
2344	05	and
2345	05	earth
2346	05	pass
2347	05	one
2348	05	jot
2349	05	or
2350	05	one
2351	05	tittle
2352	05	shall
2353	05	in
2354	05	no
2355	05	wise
2356	05	pass
2357	05	from
2358	05	the
2359	05	law
2360	05	till
2361	05	all
2362	05	be
2363	05	fulfilled
2364	05	whosoever
2365	05	therefore
2366	05	shall
2367	05	break
2368	05	one
2369	05	of
2370	05	these
2371	05	least
2372	05	commandments
2373	05	and
2374	05	shall
2375	05	teach
2376	05	men
2377	05	so
2378	05	he
2379	05	shall
2380	05	be
2381	05	called
2382	05	the
2383	05	least
2384	05	in
2385	05	the
2386	05	kingdom
2387	05	of
2388	05	heaven
2389	05	but
2390	05	whosoever
2391	05	shall
2392	05	do
2393	05	and
2394	05	teach
2395	05	them
2396	05	the
2397	05	same
2398	05	shall
2399	05	be
2400	05	called
2401	05	great
2402	05	in
2403	05	the
2404	05	kingdom
2405	05	of
2406	05	heaven
2407	05	for
2408	05	i
2409	05	say
2410	05	unto
2411	05	you
2412	05	that
2413	05	except
2414	05	your
2415	05	righteousness
2416	05	shall
2417	05	exceed
2418	05	the
2419	05	righteousness
2420	05	of
2421	05	the
2422	05	scribes
2423	05	and
2424	05	pharisees
2425	05	ye
2426	05	shall
2427	05	in
2428	05	no
2429	05	case
2430	05	enter
2431	05	into
2432	05	the
2433	05	kingdom
2434	05	of
2435	05	heaven
2436	05	ye
2437	05	have
2438	05	heard
2439	05	that
2440	05	it
2441	05	was
2442	05	said
2443	05	of
2444	05	them
2445	05	of
2446	05	old
2447	05	time
2448	05	thou
2449	05	shalt
2450	05	not
2451	05	kill
2452	05	and
2453	05	whosoever
2454	05	shall
2455	05	kill
2456	05	shall
2457	05	be
2458	05	in
2459	05	danger
2460	05	of
2461	05	the
2462	05	judgment
2463	05	but
2464	05	i
2465	05	say
2466	05	unto
2467	05	you
2468	05	that
2469	05	whosoever
2470	05	is
2471	05	angry
2472	05	with
2473	05	his
2474	05	brother
2475	05	without
2476	05	a
2477	05	cause
2478	05	shall
2479	05	be
2480	05	in
2481	05	danger
2482	05	of
2483	05	the
2484	05	judgment
2485	05	and
2486	05	whosoever
2487	05	shall
2488	05	say
2489	05	to
2490	05	his
2491	05	brother
2492	05	raca
2493	05	shall
2494	05	be
2495	05	in
2496	05	danger
2497	05	of
2498	05	the
2499	05	council
2500	05	but
2501	05	whosoever
2502	05	shall
2503	05	say
2504	05	thou
2505	05	fool
2506	05	shall
2507	05	be
2508	05	in
2509	05	danger
2510	05	of
2511	05	hell
2512	05	fire
2513	05	therefore
2514	05	if
2515	05	thou
2516	05	bring
2517	05	thy
2518	05	gift
2519	05	to
2520	05	the
2521	05	altar
2522	05	and
2523	05	there
2524	05	rememberest
2525	05	that
2526	05	thy
2527	05	brother
2528	05	hath
2529	05	ought
2530	05	against
2531	05	thee
2532	05	leave
2533	05	there
2534	05	thy
2535	05	gift
2536	05	before
2537	05	the
2538	05	altar
2539	05	and
2540	05	go
2541	05	thy
2542	05	way
2543	05	first
2544	05	be
2545	05	reconciled
2546	05	to
2547	05	thy
2548	05	brother
2549	05	and
2550	05	then
2551	05	come
2552	05	and
2553	05	offer
2554	05	thy
2555	05	gift
2556	05	agree
2557	05	with
2558	05	thine
2559	05	adversary
2560	05	quickly
2561	05	whiles
2562	05	thou
2563	05	art
2564	05	in
2565	05	the
2566	05	way
2567	05	with
2568	05	him
2569	05	lest
2570	05	at
2571	05	any
2572	05	time
2573	05	the
2574	05	adversary
2575	05	deliver
2576	05	thee
2577	05	to
2578	05	the
2579	05	judge
2580	05	and
2581	05	the
2582	05	judge
2583	05	deliver
2584	05	thee
2585	05	to
2586	05	the
2587	05	officer
2588	05	and
2589	05	thou
2590	05	be
2591	05	cast
2592	05	into
2593	05	prison
2594	05	verily
2595	05	i
2596	05	say
2597	05	unto
2598	05	thee
2599	05	thou
2600	05	shalt
2601	05	by
2602	05	no
2603	05	means
2604	05	come
2605	05	out
2606	05	thence
2607	05	till
2608	05	thou
2609	05	hast
2610	05	paid
2611	05	the
2612	05	uttermost
2613	05	farthing
2614	05	ye
2615	05	have
2616	05	heard
2617	05	that
2618	05	it
2619	05	was
2620	05	said
2621	05	by
2622	05	them
2623	05	of
2624	05	old
2625	05	time
2626	05	thou
2627	05	shalt
2628	05	not
2629	05	commit
2630	05	adultery
2631	05	but
2632	05	i
2633	05	say
2634	05	unto
2635	05	you
2636	05	that
2637	05	whosoever
2638	05	looketh
2639	05	on
2640	05	a
2641	05	woman
2642	05	to
2643	05	lust
2644	05	after
2645	05	her
2646	05	hath
2647	05	committed
2648	05	adultery
2649	05	with
2650	05	her
2651	05	already
2652	05	in
2653	05	his
2654	05	heart
2655	05	and
2656	05	if
2657	05	thy
2658	05	right
2659	05	eye
2660	05	offend
2661	05	thee
2662	05	pluck
2663	05	it
2664	05	out
2665	05	and
2666	05	cast
2667	05	it
2668	05	from
2669	05	thee
2670	05	for
2671	05	it
2672	05	is
2673	05	profitable
2674	05	for
2675	05	thee
2676	05	that
2677	05	one
2678	05	of
2679	05	thy
2680	05	members
2681	05	should
2682	05	perish
2683	05	and
2684	05	not
2685	05	that
2686	05	thy
2687	05	whole
2688	05	body
2689	05	should
2690	05	be
2691	05	cast
2692	05	into
2693	05	hell
2694	05	and
2695	05	if
2696	05	thy
2697	05	right
2698	05	hand
2699	05	offend
2700	05	thee
2701	05	cut
2702	05	it
2703	05	off
2704	05	and
2705	05	cast
2706	05	it
2707	05	from
2708	05	thee
2709	05	for
2710	05	it
2711	05	is
2712	05	profitable
2713	05	for
2714	05	thee
2715	05	that
2716	05	one
2717	05	of
2718	05	thy
2719	05	members
2720	05	should
2721	05	perish
2722	05	and
2723	05	not
2724	05	that
2725	05	thy
2726	05	whole
2727	05	body
2728	05	should
2729	05	be
2730	05	cast
2731	05	into
2732	05	hell
2733	05	it
2734	05	hath
2735	05	been
2736	05	said
2737	05	whosoever
2738	05	shall
2739	05	put
2740	05	away
2741	05	his
2742	05	wife
2743	05	let
2744	05	him
2745	05	give
2746	05	her
2747	05	a
2748	05	writing
2749	05	of
2750	05	divorcement
2751	05	but
2752	05	i
2753	05	say
2754	05	unto
2755	05	you
2756	05	that
2757	05	whosoever
2758	05	shall
2759	05	put
2760	05	away
2761	05	his
2762	05	wife
2763	05	saving
2764	05	for
2765	05	the
2766	05	cause
2767	05	of
2768	05	fornication
2769	05	causeth
2770	05	her
2771	05	to
2772	05	commit
2773	05	adultery
2774	05	and
2775	05	whosoever
2776	05	shall
2777	05	marry
2778	05	her
2779	05	that
2780	05	is
2781	05	divorced
2782	05	committeth
2783	05	adultery
2784	05	again
2785	05	ye
2786	05	have
2787	05	heard
2788	05	that
2789	05	it
2790	05	hath
2791	05	been
2792	05	said
2793	05	by
2794	05	them
2795	05	of
2796	05	old
2797	05	time
2798	05	thou
2799	05	shalt
2800	05	not
2801	05	forswear
2802	05	thyself
2803	05	but
2804	05	shalt
2805	05	perform
2806	05	unto
2807	05	the
2808	05	lord
2809	05	thine
2810	05	oaths
2811	05	but
2812	05	i
2813	05	say
2814	05	unto
2815	05	you
2816	05	swear
2817	05	not
2818	05	at
2819	05	all
2820	05	neither
2821	05	by
2822	05	heaven
2823	05	for
2824	05	it
2825	05	is
2826	05	god's
2827	05	throne
2828	05	nor
2829	05	by
2830	05	the
2831	05	earth
2832	05	for
2833	05	it
2834	05	is
2835	05	his
2836	05	footstool
2837	05	neither
2838	05	by
2839	05	jerusalem
2840	05	for
2841	05	it
2842	05	is
2843	05	the
2844	05	city
2845	05	of
2846	05	the
2847	05	great
2848	05	king
2849	05	neither
2850	05	shalt
2851	05	thou
2852	05	swear
2853	05	by
2854	05	thy
2855	05	head
2856	05	because
2857	05	thou
2858	05	canst
2859	05	not
2860	05	make
2861	05	one
2862	05	hair
2863	05	white
2864	05	or
2865	05	black
2866	05	but
2867	05	let
2868	05	your
2869	05	communication
2870	05	be
2871	05	yea
2872	05	yea
2873	05	nay
2874	05	nay
2875	05	for
2876	05	whatsoever
2877	05	is
2878	05	more
2879	05	than
2880	05	these
2881	05	cometh
2882	05	of
2883	05	evil
2884	05	ye
2885	05	have
2886	05	heard
2887	05	that
2888	05	it
2889	05	hath
2890	05	been
2891	05	said
2892	05	an
2893	05	eye
2894	05	for
2895	05	an
2896	05	eye
2897	05	and
2898	05	a
2899	05	tooth
2900	05	for
2901	05	a
2902	05	tooth
2903	05	but
2904	05	i
2905	05	say
2906	05	unto
2907	05	you
2908	05	that
2909	05	ye
2910	05	resist
2911	05	not
2912	05	evil
2913	05	but
2914	05	whosoever
2915	05	shall
2916	05	smite
2917	05	thee
2918	05	on
2919	05	thy
2920	05	right
2921	05	cheek
2922	05	turn
2923	05	to
2924	05	him
2925	05	the
2926	05	other
2927	05	also
2928	05	and
2929	05	if
2930	05	any
2931	05	man
2932	05	will
2933	05	sue
2934	05	thee
2935	05	at
2936	05	the
2937	05	law
2938	05	and
2939	05	take
2940	05	away
2941	05	thy
2942	05	coat
2943	05	let
2944	05	him
2945	05	have
2946	05	thy
2947	05	cloak
2948	05	also
2949	05	and
2950	05	whosoever
2951	05	shall
2952	05	compel
2953	05	thee
2954	05	to
2955	05	go
2956	05	a
2957	05	mile
2958	05	go
2959	05	with
2960	05	him
2961	05	twain
2962	05	give
2963	05	to
2964	05	him
2965	05	that
2966	05	asketh
2967	05	thee
2968	05	and
2969	05	from
2970	05	him
2971	05	that
2972	05	would
2973	05	borrow
2974	05	of
2975	05	thee
2976	05	turn
2977	05	not
2978	05	thou
2979	05	away
2980	05	ye
2981	05	have
2982	05	heard
2983	05	that
2984	05	it
2985	05	hath
2986	05	been
2987	05	said
2988	05	thou
2989	05	shalt
2990	05	love
2991	05	thy
2992	05	neighbour
2993	05	and
2994	05	hate
2995	05	thine
2996	05	enemy
2997	05	but
2998	05	i
2999	05	say
3000	05	unto
3001	05	you
3002	05	love
3003	05	your
3004	05	enemies
3005	05	bless
3006	05	them
3007	05	that
3008	05	curse
3009	05	you
3010	05	do
3011	05	good
3012	05	to
3013	05	them
3014	05	that
3015	05	hate
3016	05	you
3017	05	and
3018	05	pray
3019	05	for
3020	05	them
3021	05	which
3022	05	despitefully
3023	05	use
3024	05	you
3025	05	and
3026	05	persecute
3027	05	you
3028	05	that
3029	05	ye
3030	05	may
3031	05	be
3032	05	the
3033	05	children
3034	05	of
3035	05	your
3036	05	father
3037	05	which
3038	05	is
3039	05	in
3040	05	heaven
3041	05	for
3042	05	he
3043	05	maketh
3044	05	his
3045	05	sun
3046	05	to
3047	05	rise
3048	05	on
3049	05	the
3050	05	evil
3051	05	and
3052	05	on
3053	05	the
3054	05	good
3055	05	and
3056	05	sendeth
3057	05	rain
3058	05	on
3059	05	the
3060	05	just
3061	05	and
3062	05	on
3063	05	the
3064	05	unjust
3065	05	for
3066	05	if
3067	05	ye
3068	05	love
3069	05	them
3070	05	which
3071	05	love
3072	05	you
3073	05	what
3074	05	reward
3075	05	have
3076	05	ye
3077	05	do
3078	05	not
3079	05	even
3080	05	the
3081	05	publicans
3082	05	the
3083	05	same
3084	05	and
3085	05	if
3086	05	ye
3087	05	salute
3088	05	your
3089	05	brethren
3090	05	only
3091	05	what
3092	05	do
3093	05	ye
3094	05	more
3095	05	than
3096	05	others
3097	05	do
3098	05	not
3099	05	even
3100	05	the
3101	05	publicans
3102	05	so
3103	05	be
3104	05	ye
3105	05	therefore
3106	05	perfect
3107	05	even
3108	05	as
3109	05	your
3110	05	father
3111	05	which
3112	05	is
3113	05	in
3114	05	heaven
3115	05	is
3116	05	perfect
3117	06	take
3118	06	heed
3119	06	that
3120	06	ye
3121	06	do
3122	06	not
3123	06	your
3124	06	alms
3125	06	before
3126	06	men
3127	06	to
3128	06	be
3129	06	seen
3130	06	of
3131	06	them
3132	06	otherwise
3133	06	ye
3134	06	have
3135	06	no
3136	06	reward
3137	06	of
3138	06	your
3139	06	father
3140	06	which
3141	06	is
3142	06	in
3143	06	heaven
3144	06	therefore
3145	06	when
3146	06	thou
3147	06	doest
3148	06	thine
3149	06	alms
3150	06	do
3151	06	not
3152	06	sound
3153	06	a
3154	06	trumpet
3155	06	before
3156	06	thee
3157	06	as
3158	06	the
3159	06	hypocrites
3160	06	do
3161	06	in
3162	06	the
3163	06	synagogues
3164	06	and
3165	06	in
3166	06	the
3167	06	streets
3168	06	that
3169	06	they
3170	06	may
3171	06	have
3172	06	glory
3173	06	of
3174	06	men
3175	06	verily
3176	06	i
3177	06	say
3178	06	unto
3179	06	you
3180	06	they
3181	06	have
3182	06	their
3183	06	reward
3184	06	but
3185	06	when
3186	06	thou
3187	06	doest
3188	06	alms
3189	06	let
3190	06	not
3191	06	thy
3192	06	left
3193	06	hand
3194	06	know
3195	06	what
3196	06	thy
3197	06	right
3198	06	hand
3199	06	doeth
3200	06	that
3201	06	thine
3202	06	alms
3203	06	may
3204	06	be
3205	06	in
3206	06	secret
3207	06	and
3208	06	thy
3209	06	father
3210	06	which
3211	06	seeth
3212	06	in
3213	06	secret
3214	06	himself
3215	06	shall
3216	06	reward
3217	06	thee
3218	06	openly
3219	06	and
3220	06	when
3221	06	thou
3222	06	prayest
3223	06	thou
3224	06	shalt
3225	06	not
3226	06	be
3227	06	as
3228	06	the
3229	06	hypocrites
3230	06	are
3231	06	for
3232	06	they
3233	06	love
3234	06	to
3235	06	pray
3236	06	standing
3237	06	in
3238	06	the
3239	06	synagogues
3240	06	and
3241	06	in
3242	06	the
3243	06	corners
3244	06	of
3245	06	the
3246	06	streets
3247	06	that
3248	06	they
3249	06	may
3250	06	be
3251	06	seen
3252	06	of
3253	06	men
3254	06	verily
3255	06	i
3256	06	say
3257	06	unto
3258	06	you
3259	06	they
3260	06	have
3261	06	their
3262	06	reward
3263	06	but
3264	06	thou
3265	06	when
3266	06	thou
3267	06	prayest
3268	06	enter
3269	06	into
3270	06	thy
3271	06	closet
3272	06	and
3273	06	when
3274	06	thou
3275	06	hast
3276	06	shut
3277	06	thy
3278	06	door
3279	06	pray
3280	06	to
3281	06	thy
3282	06	father
3283	06	which
3284	06	is
3285	06	in
3286	06	secret
3287	06	and
3288	06	thy
3289	06	father
3290	06	which
3291	06	seeth
3292	06	in
3293	06	secret
3294	06	shall
3295	06	reward
3296	06	thee
3297	06	openly
3298	06	but
3299	06	when
3300	06	ye
3301	06	pray
3302	06	use
3303	06	not
3304	06	vain
3305	06	repetitions
3306	06	as
3307	06	the
3308	06	heathen
3309	06	do
3310	06	for
3311	06	they
3312	06	think
3313	06	that
3314	06	they
3315	06	shall
3316	06	be
3317	06	heard
3318	06	for
3319	06	their
3320	06	much
3321	06	speaking
3322	06	be
3323	06	not
3324	06	ye
3325	06	therefore
3326	06	like
3327	06	unto
3328	06	them
3329	06	for
3330	06	your
3331	06	father
3332	06	knoweth
3333	06	what
3334	06	things
3335	06	ye
3336	06	have
3337	06	need
3338	06	of
3339	06	before
3340	06	ye
3341	06	ask
3342	06	him
3343	06	after
3344	06	this
3345	06	manner
3346	06	therefore
3347	06	pray
3348	06	ye
3349	06	our
3350	06	father
3351	06	which
3352	06	art
3353	06	in
3354	06	heaven
3355	06	hallowed
3356	06	be
3357	06	thy
3358	06	name
3359	06	thy
3360	06	kingdom
3361	06	come
3362	06	thy
3363	06	will
3364	06	be
3365	06	done
3366	06	in
3367	06	earth
3368	06	as
3369	06	it
3370	06	is
3371	06	in
3372	06	heaven
3373	06	give
3374	06	us
3375	06	this
3376	06	day
3377	06	our
3378	06	daily
3379	06	bread
3380	06	and
3381	06	forgive
3382	06	us
3383	06	our
3384	06	debts
3385	06	as
3386	06	we
3387	06	forgive
3388	06	our
3389	06	debtors
3390	06	and
3391	06	lead
3392	06	us
3393	06	not
3394	06	into
3395	06	temptation
3396	06	but
3397	06	deliver
3398	06	us
3399	06	from
3400	06	evil
3401	06	for
3402	06	thine
3403	06	is
3404	06	the
3405	06	kingdom
3406	06	and
3407	06	the
3408	06	power
3409	06	and
3410	06	the
3411	06	glory
3412	06	for
3413	06	ever
3414	06	amen
3415	06	for
3416	06	if
3417	06	ye
3418	06	forgive
3419	06	men
3420	06	their
3421	06	trespasses
3422	06	your
3423	06	heavenly
3424	06	father
3425	06	will
3426	06	also
3427	06	forgive
3428	06	you
3429	06	but
3430	06	if
3431	06	ye
3432	06	forgive
3433	06	not
3434	06	men
3435	06	their
3436	06	trespasses
3437	06	neither
3438	06	will
3439	06	your
3440	06	father
3441	06	forgive
3442	06	your
3443	06	trespasses
3444	06	moreover
3445	06	when
3446	06	ye
3447	06	fast
3448	06	be
3449	06	not
3450	06	as
3451	06	the
3452	06	hypocrites
3453	06	of
3454	06	a
3455	06	sad
3456	06	countenance
3457	06	for
3458	06	they
3459	06	disfigure
3460	06	their
3461	06	faces
3462	06	that
3463	06	they
3464	06	may
3465	06	appear
3466	06	unto
3467	06	men
3468	06	to
3469	06	fast
3470	06	verily
3471	06	i
3472	06	say
3473	06	unto
3474	06	you
3475	06	they
3476	06	have
3477	06	their
3478	06	reward
3479	06	but
3480	06	thou
3481	06	when
3482	06	thou
3483	06	fastest
3484	06	anoint
3485	06	thine
3486	06	head
3487	06	and
3488	06	wash
3489	06	thy
3490	06	face
3491	06	that
3492	06	thou
3493	06	appear
3494	06	not
3495	06	unto
3496	06	men
3497	06	to
3498	06	fast
3499	06	but
3500	06	unto
3501	06	thy
3502	06	father
3503	06	which
3504	06	is
